Kode,Provinsi,Kabupaten,Jenjang,Baik,Rusak_Ringan,Rusak_Sedang,Rusak_Berat,Jumlah,pct_Baik,pct_Rusak_Ringan,pct_Rusak_Sedang,pct_Rusak_Berat,Rasio_siswa,Rasio_ruang_kelas,pct_anggaran_2016
9102,"Kab. Kaimana, Papua Barat",Kab,SMA,15,51,0,0,66, 22.7 , 77.3 , -   , -   ,410.5,11.5,12.1
9105,"Kab. Manokwari, Papua Barat",Kab,SMA,99,100,7,4,210, 47.1 , 47.6 , 3.3 , 1.9 ,339.73,11.67,12.8
9111,"Kab. Manokwari Selatan, Papua Barat",Kab,SMA,17,22,0,1,40, 42.5 , 55.0 , -   , 2.5 ,149.2,6.2,7.5
9110,"Kab. Maybrat, Papua Barat",Kab,SMA,2,16,6,1,25, 8.0 , 64.0 , 24.0 , 4.0 ,137.67,5,6.3
9108,"Kab. Raja Ampat, Papua Barat",Kab,SMA,32,35,5,18,90, 35.6 , 38.9 , 5.6 , 20.0 ,103.14,4.86,8.7
9106,"Kab. Sorong Selatan, Papua Barat",Kab,SMA,2,34,9,3,48, 4.2 , 70.8 , 18.8 , 6.3 ,253.75,10.75,13.9
9109,"Kab. Tambrauw, Papua Barat",Kab,SMA,1,13,1,1,16, 6.3 , 81.3 , 6.3 , 6.3 ,140,4,5.4
9104,"Kab. Teluk Bintuni, Papua Barat",Kab,SMA,21,57,3,2,83, 25.3 , 68.7 , 3.6 , 2.4 ,114.43,4.93,10.6
9103,"Kab. Teluk Wondama, Papua Barat",Kab,SMA,8,25,0,0,33, 24.2 , 75.8 , -   , -   ,279,10,7.3
9171,"Kota Sorong, Papua Barat",Kota,SMA,57,110,12,27,206, 27.7 , 53.4 , 5.8 , 13.1 ,271.84,8.32,13.5
7211,"Kab. Banggai Laut, Sulawesi Tengah",Kab,SMA,19,30,4,2,55, 34.5 , 54.5 , 7.3 , 3.6 ,255.33,6,7.2
7401,"Kab. Buton, Sulawesi Tenggara",Kab,SMA,78,123,6,4,211, 37.0 , 58.3 , 2.8 , 1.9 ,200.9,8.2,11.1
7415,"Kab. Buton Selatan, Sulawesi Tenggara",Kab,SMA,72,64,10,22,168, 42.9 , 38.1 , 6.0 , 13.1 ,273.64,9.91,11.5
7414,"Kab. Buton Tengah, Sulawesi Tenggara",Kab,SMA,74,75,7,12,168, 44.0 , 44.6 , 4.2 , 7.1 ,243,8,11.2
7408,"Kab. Kolaka Utara, Sulawesi Tenggara",Kab,SMA,35,39,22,10,106, 33.0 , 36.8 , 20.8 , 9.4 ,497.5,17.33,11.9
7412,"Kab. Konawe Kepulauan, Sulawesi Tenggara",Kab,SMA,8,16,12,13,49, 16.3 , 32.7 , 24.5 , 26.5 ,231.4,7,6.5
7110,"Kab. Bolaang Mongondow Selatan, Sulawesi Utara",Kab,SMA,21,12,0,0,33, 63.6 , 36.4 , -   , -   ,271.67,11.67,9.2
7111,"Kab. Bolaang Mongondow Timur, Sulawesi Utara",Kab,SMA,14,17,3,0,34, 41.2 , 50.0 , 8.8 , -   ,199,8,11.2
7107,"Kab. Bolaang Mongondow Utara, Sulawesi Utara",Kab,SMA,34,40,0,0,74, 45.9 , 54.1 , -   , -   ,361.75,16.25,10.7
7108,"Kab. Kepulauan Sitaro, Sulawesi Utara",Kab,SMA,27,43,4,2,76, 35.5 , 56.6 , 5.3 , 2.6 ,323,14.6,11.1
1611,"Kab. Empat Lawang, Sumatera Selatan",Kab,SMA,90,123,7,10,230, 39.1 , 53.5 , 3.0 , 4.3 ,488.5,13.43,6.9
1613,"Kab. Musi Rawas Utara, Sumatera Selatan",Kab,SMA,19,96,8,7,130, 14.6 , 73.8 , 6.2 , 5.4 ,489,14,11.9
1612,"Kab. Penukal Abab Lematang Ilir, Sumatera Selatan",Kab,SMA,66,79,6,3,154, 42.9 , 51.3 , 3.9 , 1.9 ,269.35,5.85,0
1210,"Kab. Dairi, Sumatera Utara",Kab,SMA,64,187,21,31,303, 21.1 , 61.7 , 6.9 , 10.2 ,399.26,10.39,16.3
1215,"Kab. Humbang Hasudutan, Sumatera Utara",Kab,SMA,113,111,2,11,237, 47.7 , 46.8 , 0.8 , 4.6 ,468.07,14.87,16.4
1207,"Kab. Labuhan Batu, Sumatera Utara",Kab,SMA,104,237,15,4,360, 28.9 , 65.8 , 4.2 , 1.1 ,411.53,10.2,13.4
1222,"Kab. Labuhan Batu Selatan, Sumatera Utara",Kab,SMA,70,106,3,1,180, 38.9 , 58.9 , 1.7 , 0.6 ,313.06,9.06,17.8
1213,"Kab. Langkat, Sumatera Utara",Kab,SMA,255,285,23,25,588, 43.4 , 48.5 , 3.9 , 4.3 ,275.16,7.6,18.6
1201,"Kab. Nias, Sumatera Utara",Kab,SMA,17,57,6,15,95, 17.9 , 60.0 , 6.3 , 15.8 ,286.44,9.11,7.8
1225,"Kab. Nias Barat, Sumatera Utara",Kab,SMA,15,39,17,45,116, 12.9 , 33.6 , 14.7 , 38.8 ,272.33,8.25,9
1214,"Kab. Nias Selatan, Sumatera Utara",Kab,SMA,71,184,65,56,376, 18.9 , 48.9 , 17.3 , 14.9 ,225.91,5.43,10.9
1224,"Kab. Nias Utara, Sumatera Utara",Kab,SMA,27,41,18,22,108, 25.0 , 38.0 , 16.7 , 20.4 ,264.73,5.73,0
1221,"Kab. Padang Lawas, Sumatera Utara",Kab,SMA,60,39,5,8,112, 53.6 , 34.8 , 4.5 , 7.1 ,301.89,7.89,10.9
1217,"Kab. Samosir, Sumatera Utara",Kab,SMA,61,88,5,15,169, 36.1 , 52.1 , 3.0 , 8.9 ,344.33,10,12.8
1209,"Kab. Simalungun, Sumatera Utara",Kab,SMA,239,342,20,8,609, 39.2 , 56.2 , 3.3 , 1.3 ,357.56,10.38,17.9
1204,"Kab. Tapanuli Tengah, Sumatera Utara",Kab,SMA,99,108,18,45,270, 36.7 , 40.0 , 6.7 , 16.7 ,369.91,8.59,16.1
1271,"Kota Sibolga, Sumatera Utara",Kota,SMA,59,53,9,8,129, 45.7 , 41.1 , 7.0 , 6.2 ,467,9.22,12.4
1272,"Kota Tanjung Balai, Sumatera Utara",Kota,SMA,114,75,0,0,189, 60.3 , 39.7 , -   , -   ,555.91,16,13.3
9112,"Kab. Pegunungan Arfak, Papua Barat",Kab,SMA,0,9,0,1,10, -   , 90.0 , -   , 10.0 ,134.67,1.67,8.6
9429,"Kab. Nduga, Papua",Kab,SMA,3,6,0,0,9, 33.3 , 66.7 , -   , -   ,34,6,6.9
6503,"Kab. Tana Tidung, Kalimantan Utara",Kab,SMA,8,26,1,1,36, 22.2 , 72.2 , 2.8 , 2.8 ,254,9.67,13.8
9435,"Kab. Intan Jaya, Papua",Kab,SMA,0,3,0,3,6, -   , 50.0 , -   , 50.0 ,68,0,5.6
9428,"Kab. Memberamo Raya, Papua",Kab,SMA,8,14,0,0,22, 36.4 , 63.6 , -   , -   ,318.5,10.5,7.3
9431,"Kab. Membramo Tengah, Papua",Kab,SMA,1,14,0,3,18, 5.6 , 77.8 , -   , 16.7 ,83,5,6.6
1114,"Kab. Aceh Tamiang, Aceh",Kab,SMK,90,35,0,3,128, 70.3 , 27.3 , -   , 2.3 ,324.38,13.5,11.1
1106,"Kab. Aceh Tengah, Aceh",Kab,SMK,35,47,5,4,91, 38.5 , 51.6 , 5.5 , 4.4 ,443.6,13.6,12
1104,"Kab. Aceh Tenggara, Aceh",Kab,SMK,57,49,11,6,123, 46.3 , 39.8 , 8.9 , 4.9 ,158.64,7.5,11.2
1105,"Kab. Aceh Timur, Aceh",Kab,SMK,64,93,1,1,159, 40.3 , 58.5 , 0.6 , 0.6 ,242.17,11.08,9.5
1111,"Kab. Aceh Utara, Aceh",Kab,SMK,74,124,4,13,215, 34.4 , 57.7 , 1.9 , 6.0 ,242.37,8.47,10.1
1117,"Kab. Bener Meriah, Aceh",Kab,SMK,37,16,0,0,53, 69.8 , 30.2 , -   , -   ,206.5,11.75,13.6
1110,"Kab. Bireuen, Aceh",Kab,SMK,27,110,10,5,152, 17.8 , 72.4 , 6.6 , 3.3 ,269.91,12.45,10.8
1113,"Kab. Gayo Lues, Aceh",Kab,SMK,22,4,0,0,26, 84.6 , 15.4 , -   , -   ,189.5,11.5,9.7
1109,"Kab. Pidie, Aceh",Kab,SMK,64,70,0,0,134, 47.8 , 52.2 , -   , -   ,293.64,10,12
1118,"Kab. Pidie Jaya, Aceh",Kab,SMK,9,15,3,31,58, 15.5 , 25.9 , 5.2 , 53.4 ,165.8,9.4,8.7
1171,"Kota Banda Aceh, Aceh",Kota,SMK,52,85,5,1,143, 36.4 , 59.4 , 3.5 , 0.7 ,382.89,16.56,16.5
1174,"Kota Lhokseumawe, Aceh",Kota,SMK,124,61,1,0,186, 66.7 , 32.8 , 0.5 , -   ,348.31,9.08,7.1
5103,"Kab. Badung, Bali",Kab,SMK,245,88,0,0,333, 73.6 , 26.4 , -   , -   ,662.05,13.29,13.4
5106,"Kab. Bangli, Bali",Kab,SMK,84,85,6,2,177, 47.5 , 48.0 , 3.4 , 1.1 ,294.38,9.15,18.7
5108,"Kab. Buleleng, Bali",Kab,SMK,211,103,0,0,314, 67.2 , 32.8 , -   , -   ,444.31,8.42,22.8
5104,"Kab. Gianyar, Bali",Kab,SMK,190,215,0,0,405, 46.9 , 53.1 , -   , -   ,541.11,13.67,13.9
5101,"Kab. Jembrana, Bali",Kab,SMK,154,21,0,0,175, 88.0 , 12.0 , -   , -   ,515.9,13.6,14.8
5107,"Kab. Karang Asem, Bali",Kab,SMK,132,27,0,0,159, 83.0 , 17.0 , -   , -   ,469.17,12.83,23.9
5105,"Kab. Klungkung, Bali",Kab,SMK,65,45,0,0,110, 59.1 , 40.9 , -   , -   ,526.29,13.43,14.3
5102,"Kab. Tabanan, Bali",Kab,SMK,93,167,0,0,260, 35.8 , 64.2 , -   , -   ,414.86,14.57,21.8
5171,"Kota Denpasar, Bali",Kota,SMK,351,287,0,0,638, 55.0 , 45.0 , -   , -   ,671.39,17.71,13.8
1901,"Kab. Bangka, Bangka Belitung",Kab,SMK,66,80,2,9,157, 42.0 , 51.0 , 1.3 , 5.7 ,399.36,12.73,14.6
1903,"Kab. Bangka Barat, Bangka Belitung",Kab,SMK,73,24,4,3,104, 70.2 , 23.1 , 3.8 , 2.9 ,338.38,12.5,16.1
1905,"Kab. Bangka Selatan, Bangka Belitung",Kab,SMK,23,66,0,0,89, 25.8 , 74.2 , -   , -   ,288.29,12.57,18.3
1904,"Kab. Bangka Tengah, Bangka Belitung",Kab,SMK,81,31,0,0,112, 72.3 , 27.7 , -   , -   ,535.8,16.8,16.1
1902,"Kab. Belitung, Bangka Belitung",Kab,SMK,43,91,1,0,135, 31.9 , 67.4 , 0.7 , -   ,463.43,17.43,14.7
1906,"Kab. Belitung Timur, Bangka Belitung",Kab,SMK,68,19,0,0,87, 78.2 , 21.8 , -   , -   ,282.67,12,14.5
1971,"Kota Pangkalpinang, Bangka Belitung",Kota,SMK,97,73,0,0,170, 57.1 , 42.9 , -   , -   ,552.22,18.22,12.4
3602,"Kab. Lebak, Banten",Kab,SMK,254,262,13,14,543, 46.8 , 48.3 , 2.4 , 2.6 ,334.58,9.27,13.9
3601,"Kab. Pandeglang, Banten",Kab,SMK,250,459,39,36,784, 31.9 , 58.5 , 5.0 , 4.6 ,271.4,8.44,14.9
3604,"Kab. Serang, Banten",Kab,SMK,219,343,36,43,641, 34.2 , 53.5 , 5.6 , 6.7 ,273.63,6.4,16.6
3603,"Kab. Tangerang, Banten",Kab,SMK,738,872,83,73,1766, 41.8 , 49.4 , 4.7 , 4.1 ,376.32,8.54,15.8
3672,"Kota Cilegon, Banten",Kota,SMK,61,212,7,14,294, 20.7 , 72.1 , 2.4 , 4.8 ,515.43,10.1,0.4
3673,"Kota Serang, Banten",Kota,SMK,296,250,9,19,574, 51.6 , 43.6 , 1.6 , 3.3 ,446,10.53,22
3671,"Kota Tangerang, Banten",Kota,SMK,602,938,36,59,1635, 36.8 , 57.4 , 2.2 , 3.6 ,397.88,11.65,20.2
3674,"Kota Tangerang Selatan, Banten",Kota,SMK,566,401,20,94,1081, 52.4 , 37.1 , 1.9 , 8.7 ,386.7,10.14,14.8
1701,"Kab. Bengkulu Selatan, Bengkulu",Kab,SMK,23,72,0,0,95, 24.2 , 75.8 , -   , -   ,295.67,14.67,13.6
1709,"Kab. Bengkulu Tengah, Bengkulu",Kab,SMK,21,14,0,0,35, 60.0 , 40.0 , -   , -   ,213.67,10.67,11.5
1703,"Kab. Bengkulu Utara, Bengkulu",Kab,SMK,79,66,16,12,173, 45.7 , 38.2 , 9.2 , 6.9 ,338.36,12.55,9.8
1704,"Kab. Kaur, Bengkulu",Kab,SMK,26,41,2,0,69, 37.7 , 59.4 , 2.9 , -   ,144.22,6.78,12
1708,"Kab. Kepahiang, Bengkulu",Kab,SMK,39,39,0,0,78, 50.0 , 50.0 , -   , -   ,260,10.17,11.8
1707,"Kab. Lebong, Bengkulu",Kab,SMK,7,63,0,1,71, 9.9 , 88.7 , -   , 1.4 ,330.4,12.6,10.9
1706,"Kab. Muko-muko, Bengkulu",Kab,SMK,33,37,0,0,70, 47.1 , 52.9 , -   , -   ,180,8.29,10.5
1702,"Kab. Rejang Lebong, Bengkulu",Kab,SMK,73,88,4,0,165, 44.2 , 53.3 , 2.4 , -   ,300.17,9.92,11.3
1705,"Kab. Seluma, Bengkulu",Kab,SMK,9,62,0,1,72, 12.5 , 86.1 , -   , 1.4 ,315,11.6,10.1
1771,"Kota Bengkulu, Bengkulu",Kota,SMK,164,174,16,0,354, 46.3 , 49.2 , 4.5 , -   ,358.55,16.77,13.7
3402,"Kab. Bantul, D.I. Yogyakarta",Kab,SMK,310,314,10,11,645, 48.1 , 48.7 , 1.6 , 1.7 ,337.8,10.45,16.6
3403,"Kab. Gunung Kidul, D.I. Yogyakarta",Kab,SMK,451,200,5,3,659, 68.4 , 30.3 , 0.8 , 0.5 ,377.52,13.65,18
3401,"Kab. Kulon Progo, D.I. Yogyakarta",Kab,SMK,238,222,3,3,466, 51.1 , 47.6 , 0.6 , 0.6 ,304.33,12.5,13
3404,"Kab. Sleman, D.I. Yogyakarta",Kab,SMK,393,411,23,47,874, 45.0 , 47.0 , 2.6 , 5.4 ,370.82,12.28,12.2
3471,"Kota Yogyakarta, D.I. Yogyakarta",Kota,SMK,318,205,4,4,531, 59.9 , 38.6 , 0.8 , 0.8 ,532.03,16.45,19.6
3174,"Kota Jakarta Barat, D.K.I. Jakarta",Kota,SMK,818,568,10,14,1410, 58.0 , 40.3 , 0.7 , 1.0 ,362.49,9.97,
3173,"Kota Jakarta Pusat, D.K.I. Jakarta",Kota,SMK,380,418,1,13,812, 46.8 , 51.5 , 0.1 , 1.6 ,388.21,10.43,
3171,"Kota Jakarta Selatan, D.K.I. Jakarta",Kota,SMK,660,1071,20,21,1772, 37.2 , 60.4 , 1.1 , 1.2 ,356.55,10.75,
3172,"Kota Jakarta Timur, D.K.I. Jakarta",Kota,SMK,1324,941,20,60,2345, 56.5 , 40.1 , 0.9 , 2.6 ,331.98,7.93,
3175,"Kota Jakarta Utara, D.K.I. Jakarta",Kota,SMK,582,389,7,8,986, 59.0 , 39.5 , 0.7 , 0.8 ,372.14,10.29,
7501,"Kab. Boalemo, Gorontalo",Kab,SMK,52,76,3,3,134, 38.8 , 56.7 , 2.2 , 2.2 ,270.78,13.44,12.2
7504,"Kab. Bone Bolango, Gorontalo",Kab,SMK,102,10,3,1,116, 87.9 , 8.6 , 2.6 , 0.9 ,322.86,12.14,15.4
7502,"Kab. Gorontalo, Gorontalo",Kab,SMK,146,78,5,2,231, 63.2 , 33.8 , 2.2 , 0.9 ,433,18.67,13.8
7505,"Kab. Gorontalo Utara, Gorontalo",Kab,SMK,52,2,0,0,54, 96.3 , 3.7 , -   , -   ,196.8,9,10.7
7503,"Kab. Pohuwato, Gorontalo",Kab,SMK,53,63,0,2,118, 44.9 , 53.4 , -   , 1.7 ,184.5,12.9,12.7
7502,"Kota Gorontalo, Gorontalo",Kota,SMK,110,63,33,11,217, 50.7 , 29.0 , 15.2 , 5.1 ,433,18.67,13.8
1504,"Kab. Batang Hari, Jambi",Kab,SMK,94,21,0,4,119, 79.0 , 17.6 , -   , 3.4 ,289.67,11.22,11.9
1509,"Kab. Bungo, Jambi",Kab,SMK,116,58,11,16,201, 57.7 , 28.9 , 5.5 , 8.0 ,230,9.41,16.2
1501,"Kab. Kerinci, Jambi",Kab,SMK,38,45,0,2,85, 44.7 , 52.9 , -   , 2.4 ,189.38,9.5,14.5
1502,"Kab. Merangin, Jambi",Kab,SMK,96,88,0,3,187, 51.3 , 47.1 , -   , 1.6 ,267.15,9.69,12.1
1505,"Kab. Muaro Jambi, Jambi",Kab,SMK,72,118,1,6,197, 36.5 , 59.9 , 0.5 , 3.0 ,261.75,10.13,11.9
1503,"Kab. Sarolangun, Jambi",Kab,SMK,34,186,4,3,227, 15.0 , 81.9 , 1.8 , 1.3 ,211.81,8.81,18.7
1507,"Kab. Tanjung Jabung Barat, Jambi",Kab,SMK,22,66,8,2,98, 22.4 , 67.3 , 8.2 , 2.0 ,363.75,11.63,15.7
1506,"Kab. Tanjung Jabung Timur, Jambi",Kab,SMK,19,45,7,6,77, 24.7 , 58.4 , 9.1 , 7.8 ,206.43,10,17.1
1508,"Kab. Tebo, Jambi",Kab,SMK,71,84,0,3,158, 44.9 , 53.2 , -   , 1.9 ,217.8,8.87,15.4
1571,"Kota Jambi, Jambi",Kota,SMK,150,339,7,38,534, 28.1 , 63.5 , 1.3 , 7.1 ,406.12,9.97,19.5
1572,"Kota Sungai Penuh, Jambi",Kota,SMK,26,57,12,5,100, 26.0 , 57.0 , 12.0 , 5.0 ,428.4,15.2,17.8
3204,"Kab. Bandung, Jawa Barat",Kab,SMK,647,830,14,11,1502, 43.1 , 55.3 , 0.9 , 0.7 ,379.6,9.73,18.1
3217,"Kab. Bandung Barat, Jawa Barat",Kab,SMK,301,485,25,40,851, 35.4 , 57.0 , 2.9 , 4.7 ,279.53,5.56,18.7
3216,"Kab. Bekasi, Jawa Barat",Kab,SMK,831,1011,71,73,1986, 41.8 , 50.9 , 3.6 , 3.7 ,345.06,9.35,19.9
3201,"Kab. Bogor, Jawa Barat",Kab,SMK,1479,1761,116,200,3556, 41.6 , 49.5 , 3.3 , 5.6 ,311.74,8.17,15.1
3207,"Kab. Ciamis, Jawa Barat",Kab,SMK,386,212,30,58,686, 56.3 , 30.9 , 4.4 , 8.5 ,376.52,7.83,14.1
3203,"Kab. Cianjur, Jawa Barat",Kab,SMK,883,663,28,47,1621, 54.5 , 40.9 , 1.7 , 2.9 ,293.77,8.36,23
3209,"Kab. Cirebon, Jawa Barat",Kab,SMK,599,867,24,36,1526, 39.3 , 56.8 , 1.6 , 2.4 ,484.45,11.95,14.5
3205,"Kab. Garut, Jawa Barat",Kab,SMK,464,853,90,64,1471, 31.5 , 58.0 , 6.1 , 4.4 ,292.44,6.48,14.1
3212,"Kab. Indramayu, Jawa Barat",Kab,SMK,790,618,30,56,1494, 52.9 , 41.4 , 2.0 , 3.7 ,398.56,8.44,11.9
3215,"Kab. Karawang, Jawa Barat",Kab,SMK,612,671,81,45,1409, 43.4 , 47.6 , 5.7 , 3.2 ,566.32,9.53,13.9
3208,"Kab. Kuningan, Jawa Barat",Kab,SMK,537,194,23,18,772, 69.6 , 25.1 , 3.0 , 2.3 ,623.61,11.87,20.1
3210,"Kab. Majalengka, Jawa Barat",Kab,SMK,525,204,18,5,752, 69.8 , 27.1 , 2.4 , 0.7 ,482.65,12.06,13.5
3218,"Kab. Pangandaran, Jawa Barat",Kab,SMK,66,150,5,8,229, 28.8 , 65.5 , 2.2 , 3.5 ,290.81,6.33,19.9
3214,"Kab. Purwakarta, Jawa Barat",Kab,SMK,279,193,7,49,528, 52.8 , 36.6 , 1.3 , 9.3 ,367.14,7.49,15.1
